timestamp,busErrorCount,framesPerSec,errorsPerSec,id10_count,id10_ageSec,id10_status,id1_count,id1_ageSec,id1_status,id7_count,id7_ageSec,id7_status,id4_count,id4_ageSec,id4_status,id2_count,id2_ageSec,id2_status,id5_count,id5_ageSec,id5_status,id8_count,id8_ageSec,id8_status,id11_count,id11_ageSec,id11_status,id12_count,id12_ageSec,id12_status,id3_count,id3_ageSec,id3_status,id9_count,id9_ageSec,id9_status,id6_count,id6_ageSec,id6_status,group_neos_seen,group_neos_missing,group_krakens_seen,group_krakens_missing,group_cancoders_seen,group_cancoders_missing
1771632628.756,0,4.00,0.00,1909,0.015,OK,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,1,3,0,4,0,4,0,1,0,1
1771632629.756,0,571.88,0.00,2016,0.000,OK,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,1,3,0,4,0,4,0,1,0,1
1771632630.761,0,4.97,0.00,2123,0.000,OK,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,1,3,0,4,0,4,0,1,0,1
1771632631.762,0,571.61,0.00,2228,0.006,OK,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,1,3,0,4,0,4,0,1,0,1
1771632632.767,0,5.97,0.00,2335,0.006,OK,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,1,3,0,4,0,4,0,1,0,1
1771632633.767,0,572.97,0.00,2441,0.005,OK,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,1,3,0,4,0,4,0,1,0,1
1771632634.767,0,6.00,0.00,2547,0.005,OK,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,1,3,0,4,0,4,0,1,0,1
1771632635.771,0,572.72,0.00,2653,0.008,OK,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,1,3,0,4,0,4,0,1,0,1
1771632636.772,0,6.99,0.00,2759,0.009,OK,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,1,3,0,4,0,4,0,1,0,1
1771632637.772,0,573.98,0.00,2865,0.009,OK,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,1,3,0,4,0,4,0,1,0,1
1771632638.772,0,8.00,0.00,2971,0.009,OK,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,0,,MISSING,1,3,0,4,0,4,0,1,0,1
